TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: 1
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; pTwist; EE
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 0; 1.0E-8; 0; 1.0; 0.18500000000000005; 13.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 1.0; 3.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 0.995; 6.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 0.985; 7.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 0.895; 8.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 1; 1; 0; 100; 1.0E-8; 0; 1.0; 0.845; 9.0; 50.0
